pyhon_tweets_fairdata
Data;ID;Content;Kategorisierung;Username;LikeCount;RetweetCount
2023-02-03 08:25:40+00:00;1621424667696168964;"📢 Need to setup a DMP? 
Join @SciLifeLab_DC &amp; @NBISwe for ""Meet a Data Steward"" Feb 7 15-16 CET online / E10:2309 for a session about DMPs and the @SciLifeLab Data Stewardship Wizard tool followed by Q &amp; A. 
👉https://t.co/cwenlfFTHN

#datamanagement #RDM #FAIRdata #DMPs https://t.co/tYsIzyF5rO";;SciLifeLab_DC;3;1
2023-02-03 07:56:14+00:00;1621417262166016001;"#NewSpecies!
New frog from Ecuador named after @SethMacFarlane just jumped in on #FrogFriday!

Hyloscirtus sethmacfarlanei
Holotype: @INABIO_EC

Treatment: https://t.co/bI604old0D
Original paper: https://t.co/zuQsr1Y3JD
@thePeerJ @AmphibiaWebEc @herphighlights @PARCorg

#FAIRdata https://t.co/e7kQWImqQ5";;plazi_species;108;20
2023-02-03 06:53:35+00:00;1621401498121797633;"🎧 On last week’s episode of @OpenSciRadio #podcast, @Ysurevetter talked about @NFDI_de's origin story, progress so far and all of the many consortia (⏩to 01:30:50 for #FAIRmat!)
⏱️Only got 30 seconds to spare? No problem! Just skip to 09:02😀
#NFDI #RDM #FAIRdata #OpenScience";;FAIRmat_NFDI;3;1
2023-02-03 06:32:48+00:00;1621396264578424833;"#NewSpecies!
A newly discovered fungus from China for #FungiFriday!

Physisporinus yunnanensis

Treatment: https://t.co/jjVBR3xCFd
Original paper: https://t.co/Z7IO4nMJrj
@Phytotaxa @KewMycology @allthingsfungi @MycoFun

#FAIRdata #nature #Conservation #fungi #mushroomtwitter https://t.co/eknjD73Btc";;plazi_species;34;9
2023-02-03 06:32:32+00:00;1621396199117815809;"Philagra bimaculata
Collected in 2006 with a light trap

described and published in @Zootaxa in 2022
 
Treatment added to TreatmentBank: https://t.co/iunsDL546X and mediated to @GBIF by @plazi_ch

This process can be automated if the data is published as #FAIRdata. https://t.co/hVIlvuE5FF";;plazi_species;7;0
2023-02-02 17:40:52+00:00;1621202002054156304;"Art and museums and digitisation meets standards and data and interoperability:

WorldFAIR: Image Sharing Systems and Practices webinar February 28th, 15:00 UTC by @WorldfairP @dri_ireland @RDA_Europe @resdatall #FAIRdata 
https://t.co/uUpYAbI076";;natalieharrower;7;2
2023-02-02 16:42:29+00:00;1621187309893713922;The ENVRIweek gearing towars the end: lots of discussions about #FAIRdata, #cooperation, @EoscPortal and many plans for the future! #ResearchInfrastructures #EU_RIs https://t.co/me6SkW6scf;;ENVRIcomm;20;4
2023-02-02 14:54:40+00:00;1621160175141879808;Happy to share this poster from @EuroBioImaging about #FAIRdata! @Fr_BioImaging fully supports these commitments that benefit our bioimaging community.;;Fr_BioImaging;4;2
2023-02-02 14:07:39+00:00;1621148343564136450;Our newest featured article from Paulus and Biskup discloses the InfoFile metadata format for storing and sharing #fairdata on experiments in a small footprint with minimal dependencies. Read more here:  https://t.co/0RghJIDXkz #openaccess https://t.co/1KLiNRtKYj;;digital_rsc;1;0
2023-02-02 11:54:56+00:00;1621114944333959169;"AGF-311  recently became the 1st student course at UNIS to publish their data. 

#FAIRdata in CF-NetCDF files

More student data to come from UNIS.

Find their CTD data here. Cite them in your publications.
https://t.co/p4yjeQB52G

@UNISvalbard @islarsh";;LukeDataManager;4;2
2023-02-02 11:32:36+00:00;1621109326902353920;"📢Let's talk about #FAIRdata - what are the benefits for the community and what's in it for me? 
Here's a poster that addresses those questions - help us share it widely🔄.
Download, print it 🖨️, and hang it in your lab!⤵️
https://t.co/95uLPvabjE https://t.co/2joQfJh1s8";;EuroBioImaging;16;16
2023-02-02 11:15:22+00:00;1621104988763324416;"One Ocean, One EMODnet

👀Have a look at how your chemical 🧪 and marine litter data🚯 work @EMODnet #Chemistry 🌊

📽️ EMODnet Chemistry, a value for marine strategies https://t.co/v7tZB5ZHUV 

@OGS @SeaDataNet @EU_MARE 
#EMODnet #CentralPortal  #MarineData #FAIRdata #BlueSociety https://t.co/AqWQeOHNYF";;MarianneBMDC;11;7
2023-02-02 10:51:44+00:00;1621099039239598083;"L'ultima sessione plenaria della ENVRI week 2023 è dedicata agli avanzamenti fatti in termini di incremento della #FAIRness e sui prossimi passi che le Infrastrutture della @ENVRIcomm hanno pianificato nel prossimo futuro.

La strada è ancora lunga, ma è quella giusta

#FAIRdata https://t.co/KSa5Me3TTR";;LifeWatchIT;3;0
2023-02-02 09:00:51+00:00;1621071135843520513;"📽️ Thursdays #video

The @ad4gd_project aims to shape the #EUGreenDeal Data Space as an open hub for #FAIRdata supporting priorities for #pollution, #biodiversity and #climatechange

@joanma747 from @CREAF_ecologia introduced the project at the #EGW2022 

https://t.co/Y8ciqJsu8G https://t.co/3dMPvm6b74";;EarthMonitorOrg;8;3
2023-02-02 08:49:56+00:00;1621068386984927233;"In the 2nd session of our webinar series ""Towards FAIR Digital Twins"" on 13 Feb our @gnu111 (@Naturalis_Sci) discusses FAIR tools applicable to digital twinning with @danielskatz (@UofIllinois).
Register now: https://t.co/45yFEYAuog 
#FAIRdata #digitaltwins #HPC #biodiversity https://t.co/IguoQ6SqJG";;BiodiversityDT;12;3
2023-02-02 06:15:43+00:00;1621029577026945029;"#NewSpecies
New snorkel snail from Thailand just crept in:

Rhiostoma breviocollar
Holotype: @ChulalongkornU

Treatment: https://t.co/xYjMPTYk3N
Original paper: https://t.co/TDhcio1NHg
@Zookeys @MalacSoc @malacologica @AMS1931 @FemoraleShells

#FAIRdata #nature #Biodiversity https://t.co/SGtZ1Ek0f7";;plazi_species;37;11
2023-02-01 18:09:51+00:00;1620846909916061696;This is not a data that can be used for any purpose other than to make money. #FAIRData #Data #FAIRdata https://t.co/3BK9B1bw5X;;DataBloggerInfo;1;0
2023-02-01 16:59:01+00:00;1620829084262567937;It’s a busy couple of weeks for the team as we ready releases for client projects, get started on other client projects and ready for our next round of #AgoraCatalog testing. #LinkedData #OpenData #LinkedDataServices #MeasurementStore #FAIRdata - Look forward to demoing the work https://t.co/5JcT1lMpt5;;epimorphics;2;2
2023-02-01 16:38:47+00:00;1620823992679677953;"January 2023: Publications in the Data Science Journal
https://t.co/tN09mFMBmK
#codata #FAIRdata #OpenScience #datascience #opendata #datasciencej https://t.co/wvJ9PlzXgZ";;CODATANews;2;3
2023-02-01 15:12:37+00:00;1620802306861305860;"Researchers in the social sciences, today is a great day to register a new project description in @SWISSUbase, update an existing description or deposit your research data!

#ORD #OpenScience #FAIRdata";;GrantsOffice_SG;3;3
2023-02-01 13:56:02+00:00;1620783031551131648;"Explaining AI &amp; data to family? No worries, just make sure that whatever you show them is 'Findable, Accessible, Interoperable, Reusable' and everyone will understand. #FAIRData https://t.co/lOcnXvg4Iy https://t.co/sBihVWTCXL";;camilo_rojas;1;0
2023-02-01 12:17:42+00:00;1620758285115883522;"Written with amazing co-authors @junglepaul &amp; @SivaThambisetty, it provides insights on the implications of the recently adopted CBD Global #Biodiversity Framework for the BBNJ deliberations on DSI, #BenefitSharing &amp; #FairData governance
#Ocean #Sustainability @UNBiodiversity";;CChiarolla;3;0
2023-02-01 11:50:45+00:00;1620751506256596992;"Publish research to a data centre, so someone who hasn't read your paper can also find and use them.

Don't include data only as supplementary materials or available on request to the author - this isn't publishing your data.

#FAIRdata @nansenlegacy 

https://t.co/RNiaExQ2SH https://t.co/ePUwASTkza";;LukeDataManager;9;2
2023-02-01 10:54:39+00:00;1620737385674981376;"Video Recording of the National Conclave on Data for Development is available here https://t.co/a1nBmppwjA
#DataScience #FAIRData #OpenData https://t.co/fYcviAc5Gz";;IndiaIcsi;1;7
2023-02-01 10:01:54+00:00;1620724112963375107;"🚨Just published (restricted🔒):

Awais Rashid, Yvonne Rigby, Mohammad Tahaei (2023): User Survey App Permission.

https://t.co/iyEMuRgcYi

#dataset #FAIRdata #restricteddata @BristolUniEng https://t.co/mllprsC0XT";;databris;0;0
2023-02-01 10:00:32+00:00;1620723766522220557;"🗓️Only 2 weeks until our next interactive online tutorial! 
On Feb 15 at 14:00 CET our theory experts will teach you about #MolecularDynamics Trajectories and Workflows in #NOMAD. 
Info &amp; registration at https://t.co/cYaQpJXaBB
#RDM #FAIRdata #OpenScience #NFDI";;FAIRmat_NFDI;6;5
2023-02-01 09:43:30+00:00;1620719479964450821;"Staff and PGRs @unisouthampton are you working with or using data in your research? Qual, Quant or Mixed Methods? Join the UoS Love Data Week 2023 online sessions on 15-17 Feb 23. More info to come! https://t.co/hdUBxAxbhZ
#LoveData23 #LoveDataWeek #FairData #DataManagement";;UniSotonLibrary;5;4
2023-02-01 09:30:19+00:00;1620716165365481472;"🚨Just published:

Steve Eichhorn, Anita Etale, Matthew Leeder (2023): Investigating Electrospun Oil Sorbents Derived From Cigarette Filters.

https://t.co/8b4ByTdQ5M

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/1dq5P0S2fs";;databris;0;0
2023-02-01 08:05:11+00:00;1620694737421303809;"#stellenangebot #jobs #jobfairy #openposition
We are looking for a #SeniorResearcher (#Postdoc) Human Computer Interaction in the Team #FAIRData Infrastructure for the #Cologne location by March 01, 2023: 

https://t.co/NiTDiaC6jn https://t.co/G6tQUNp2c1";;gesis_org;3;3
2023-02-01 06:31:02+00:00;1620671046147002368;"#NewSpecies
New rove beetle from Brazil just showed up:
Euryachen seuzei

Treatment: https://t.co/EG1b0Qdk3r
Original paper: https://t.co/9m6JFJPtcD
@Zootaxa @entomologyArt @ColeopSoc @NHM_Coleoptera @EntCollNet @DailyBugFriends

#FAIRdata #Nature #conservation #Biodiversity https://t.co/XQtk3FzJMR";;plazi_species;75;17
2023-01-31 16:49:57+00:00;1620464411331923973;"Are you looking for learning resources on #EOSC and #FAIRdata? The @NI4OS_eu platform provides training on #OpenScience fundamentals, how to use the #EOSC Portal &amp; Marketplace, #FAIR principles implementation &amp; more!👉Download our report to learn more: https://t.co/ZaUsgyUqCg https://t.co/qiRFcO7woR";;eoscassociation;8;6
2023-01-31 14:18:40+00:00;1620426340779560960;"Today @BioData_pt is delivering the new Day2Day Data Management Course at CEBAL. 17 participants are learning how to better manage their day-to-day research data.
#datamanagement #FAIRdata #OpenScience #opendata #research #ELIXIRPT #lifescience #itqb https://t.co/jWHGltDnur";;BioData_pt;6;2
2023-01-31 09:35:08+00:00;1620354987996942336;"NFDI4Chem@IUPAC Webinar
Fourth webinar of @IUPAC series titled “What is a Chemical? : Innovation in Chemical descriptions.  @okoepler  from @TIBHannover  speaks about #ontologies4chem.🗓️17.02.23
https://t.co/9oxGfAgd07 
#Chemistry #fairdata
@GDCh_aktuell @JungChemiker @NFDI_de https://t.co/WHIopZl1U6";;NFDI4Chem;22;10
2023-01-31 09:30:30+00:00;1620353820529233922;📢#FAIR implementation case studies report: overview of data harmonisation practices of comparative cross-national social surveys. Full report available ➡️ https://t.co/rI5O2KZP21 #FAIRdata #opendata #OpenScience #codata https://t.co/JCinxaLo2p;;WorldfairP;3;3
2023-01-31 06:28:23+00:00;1620307990833410049;"#NewSpecies
New gecko from India just flitted by:

Cnemaspis pachaimalaiensis

Treatment: https://t.co/Ymffvdb3zU
Original paper: https://t.co/4n3xF4c3Kk
#VertebrateZoology @geobiodiversity @herphighlights @4Reptiles @TeamHerps @ARC_Bytes

#FAIRdata #Biodiversity #Conservation https://t.co/XameaX733E";;plazi_species;41;11
2023-01-30 22:04:56+00:00;1620181292511019013;"Store your scientific data in free archives &amp; earn impact certificates with @opscientia (OpSci)! 
Join the open-source #DeSci project and experience the power of #Web3 in the #OpenScience movement.

#OpSci #scientists #researchers #fairdata #opensource 

https://t.co/FhWdk9oRNT";;Cryptoin8news;1;0
2023-01-30 19:55:12+00:00;1620148644014858249;"📢 dkNET Webinar Slides Now Available! 
#dkNET has slides available from the webinar on Jan. 27, 2023 ""#FAIRdata Curation of #Antibody /B-cell and T-cell Receptor Sequences in the AIRR Data Commons""  
Slides link: https://t.co/fcYcfoubHY
 #T1D #Tcell #BCell #receptor #datasharing";;dkNET_Info;1;0
2023-01-30 17:41:00+00:00;1620114871273545731;"You can still register for this webinar on the reasons behind the availability (or not) of race &amp; ethnicity data in sources used for health research &amp; in #latinamerica ⇨ https://t.co/ebhcXAZi7N #codata #WorldFAIR #salurbal 
#ubuntu #PanDiasporaProject #UrbanHealth #FAIRData https://t.co/qzhbDn2Z76";;WorldfairP;3;2
2023-01-30 17:19:31+00:00;1620109463867822107;📚 Quck read: #WorldFAIR in a Nutshell! Find out more about the project, its goals and case studies in this flyer available here: https://t.co/iSP3HG5opm #FAIRdata #opendata #OpenScience #codata https://t.co/QUeFVo8Oqa;;WorldfairP;3;5
2023-01-30 14:49:09+00:00;1620071623624916994;"L'EOSC publica una declaració de transversalitat en ciència oberta i #recerca, via @CSUC_info 

https://t.co/Y3lWkDXZuE 

#OpenScience #ciènciaoberta #EOSC #FAIRData";;xavierlasauca;0;1
2023-01-30 14:31:01+00:00;1620067062084259841;"Interested in #FAIRData practices? Curious about the upcoming @NIH requirement to openly share #data from clinical trials that are supported by public funds? If so, contact the new ILSI U.S. and Canada Research Program. https://t.co/WGBGzGhcXJ 

#OpenData #OpenScience https://t.co/6PRj8fXGlj";;ILSI_Global;1;1
2023-01-30 13:00:26+00:00;1620044266075480064;👂Listen to @jordirambla explain how @EGAarchive at @CRGenomica work on secure storage and distribution of -omics and clinical data, as well as improving metadata standards to help the research community. #Genomics #FAIRdata #openscience https://t.co/iK7ATksVO7;;EuCanImage;15;10
2023-01-30 11:37:35+00:00;1620023417440464901;"NORF Data Stewardship Network is hiring ! We are looking for an RA with a good understanding of research landscape, data stewardship, open research and FAIR data. Application through https://t.co/DglqXbS4cC 
#OpenResearch #DataStewardship #FAIRdata #OpenData @norfireland https://t.co/lZ375ONxVF";;CoffeyAoife;20;21
2023-01-30 11:21:34+00:00;1620019383677648898;"Join us online this Wednesday (Feb 1) for @UniOslo's dScience Webinar ""FAIRmat – Making Materials Data Findable and #AI Ready"" to learn about #RDM in #MaterialsScience, #FAIRdata and the work of #FAIRmat &amp; @NFDI_de directly from our spokespeople!
https://t.co/JJXk1tScT9";;FAIRmat_NFDI;2;1
2023-01-30 11:21:24+00:00;1620019344615825408;"Wir haben unser #Forschungsdaten|repository @RADAR_Service bei @FAIRsharing_org registriert: https://t.co/STqERCsqWo
Dort werden dzt. knapp 4000 Standards, Datenbanken, Repositorys und Datenpolicies rund um #FAIRdata beschrieben.

#Forschung #Wissenschaft #Bibliothek https://t.co/uSvDXD220m";;RADAR_Service;22;8
2023-01-30 10:15:12+00:00;1620002682017652739;"🚨🚨🏆Just published:

Jonathan Rossiter (2023): Data for AFM dielectrophoretic gel. 

https://t.co/osCE3lO1cr

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/kEFSEaZ0SE";;databris;0;0
2023-01-30 10:01:43+00:00;1619999289769447426;"🚨🚨Just published:

Jonathan Rossiter (2023): Data for RoboSoft2022 - soft exosuit

https://t.co/T3iKgmUv48

#dataset #FAIRdata @EPSRC  @BristolUniEng https://t.co/4oikMZGmSk";;databris;0;0
2023-01-30 10:01:20+00:00;1619999195246768134;"#CallForTenders extended to 21/02/2023!
Build, deploy and operate a production-grade enabling infrastructure and services for #EOSC, providing access to a rich portfolio of #FAIRdata and professional quality interoperable services.
➡️https://t.co/oZHEEzWJGa https://t.co/fy4It93VjD";;eoscassociation;8;7
2023-01-30 09:50:13+00:00;1619996395968004096;"#PIDs are extremely important to make #FAIRdata possible.We will support a sustainable implementation of PIDs in an #EOSC context by working with PID service providers &amp; #infrastructures to meet user needs through 2 coordination mechanisms.Curious? Read
👉 https://t.co/4sCtJliBj2 https://t.co/nsahcnSscx";;fairimpact_eu;21;16
2023-01-30 09:45:10+00:00;1619995126587179009;"🚨Just published:

Jonathan Rossiter (2023): Data for ICRA 2023 - variable stiffness unit

https://t.co/QBvfRzzlFX

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/kI0yrobtc4";;databris;1;0
2023-01-30 09:30:21+00:00;1619991397934710784;"🚨Just published:

Richard Pyle (2023): Interpretable &amp; Explainable Machine Learning for Ultrasonic Defect Sizing. 

https://t.co/mmCBmDNoQp

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/Y91kZuobTD";;databris;3;0
2023-01-30 09:15:11+00:00;1619987580430307328;"🚨Just published:

Geoffrey Hilton, Mark Beach, et al. (2023): IEEE Comms Mag LoRa datasets. 

https://t.co/uLaNPDOA3p

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/wWntgjFDpH";;databris;0;0
2023-01-30 08:37:20+00:00;1619978055430344704;"#ANR #ERC Que faites-vous le 7 février à 10h ?🗓💻Webinaire""Outil DMP @OPIDoR_INIST"" sur les modèles structurés @DoRANum_ @INIST_CNRS   #openscience #FAIRdata @SciOuverte_CNRS 
 #DMP_OPIDoR⌚Vous n'êtes pas disponibles ? Le ppt est en ligne (31 slides)👉 : https://t.co/telNkNH7d5 https://t.co/zWI1Aj3Fp4";;LaurianeLocatel;14;11
2023-01-30 08:35:54+00:00;1619977692178251777;"Help the @NFDI4Chem people out and let them know how you are handling your research data!

https://t.co/DafPCVTvag

#eln #sdms #lims #datarepository #scientificdata #FAIRdata";;LOGS_Repository;2;0
2023-01-30 08:07:39+00:00;1619970584611549184;"Registrations are open for a new @ISBSIB course ""Reproducible research with R: from data management to communication of results"", in person, on 23-24 March 2023 in Lausanne @unil. #reproducibility #reuse #statisticalanalysis #FAIRdata. More information: https://t.co/8uAJICCLSp https://t.co/Bo7fwg68pK";;P_Palagi;8;10
2023-01-30 06:31:29+00:00;1619946382449872898;"#NewSpecies
New deep-sea mollusc from Pacific Ocean just opened on #molluscmonday:

Parathyasira pauli

Treatment: https://t.co/gg1Yqp7nnW
Original paper: https://t.co/6ziuOkR0UM
@ejtaxonomy @malacologica @DailySnailies @DeepSeaConserve @deepseanews

#FAIRdata #biodiversity https://t.co/VrzR3kv1OT";;plazi_species;41;14
2023-01-29 09:18:15+00:00;1619625963343712259;"#NewSpecies!
New darkling beetle from China just sneaked in:

Solskyia lhozhaga

Treatment: https://t.co/PQUEmBuZzy
Original paper: https://t.co/kXhB7wO2ZM
@ZooKeys_Journal @insect_otd @ColeopSoc @Biodiversity001

#FAIRdata #Biodiversity #conservation #ecologyTwitter https://t.co/DMWNodsa7b";;plazi_species;15;4
2023-01-28 09:13:00+00:00;1619262252934172672;"Ever heard of @FAIR_Points? It's an event series highlighting pragmatic measures developed by the wider #research community towards the implementation of the #FAIRdata principles.

Come and hear everything about it from @yalahowy in our online DevRoom: https://t.co/mZJ3XqKEai";;FosdemResearch;10;7
2023-01-28 06:47:08+00:00;1619225543706288130;"#NewSpecies!
Aubrieta birolmutlui
A newly discovered Brassicaceae from Turkey!

Treatment: https://t.co/DirPR57Yml
Original paper: https://t.co/kC9ab0sChH
@Phytotaxa @bgci @Kew_Asia @KewScience @Love_plants

#FAIRdata #nature #biodiversity #conservation #Botany #Wildflowers https://t.co/ypGxxXsv0G";;plazi_species;18;5
2023-01-27 20:19:57+00:00;1619067709949624320;"Martha E. Maiden Lifetime Achievement Award #EarthScienceData

Bob Downs @ciesin @columbiaclimate 
What I do:  Help ensure #FAIRdata➡build connections b/t technical spheres + interdisciplinary communities.
Why: Career dedicated to making data + info useful. The people inspire me";;ESIPfed;2;0
2023-01-27 16:56:36+00:00;1619016535187591168;"Tune in for this webinar discussing the reasons behind the availability (or not) of race &amp; ethnicity data in sources used for health research &amp; action in #latinamerica ⇨ https://t.co/ebhcXAZi7N #codata #WorldFAIR #salurbal 
#ubuntu #PanDiasporaProject #UrbanHealth #FAIRData https://t.co/GlImFlrTla";;WorldfairP;2;1
2023-01-27 16:14:14+00:00;1619005873661308929;"📢 ¡Guardad el día!
El martes día 31 de enero, @ShawnaSadler, conjuntamente con @gofairus, hablará del papel de @ORCID_Org en el ecosistema de datos FAIR.
Más información y registro ⬇️

#FAIRdata #ResearchData";;pmarrai;1;0
2023-01-27 16:08:39+00:00;1619004466153549824;I missed this episode. Something for the weekend. #FAIR #FAIRdata;;fdmincoop;1;0
2023-01-27 14:24:14+00:00;1618978191820849152;"angew_chem: RT @NFDI4Chem: ""Data in Chemistry""-Survey
We want your experience! To provide the best resources for chemists we would like to get your input. 
https://t.co/plS6GgELAx
@GDCh_aktuell @JungChemiker @NFDI_de 

#chemistry #fairdata #rdm #ELN https://t.co/kacTEg5cSh";;aruberutou;0;0
2023-01-27 11:25:21+00:00;1618933174989651974;"Exciting news! Our team at #FAIRmat is now on #LinkedIn. Connect with us to stay updated on our latest developments, events and #CareerOpportunities in #RDM #FDM #FAIRdata
#LinkedinPresence #ProfessionalNetworking #ConnectWithUs #ProfessionalNetworking

https://t.co/e8BEws4Ch0";;FAIRmat_NFDI;2;0
2023-01-27 11:15:12+00:00;1618930617592254465;"ATLAS: A Novel Temperature Dataset for Northern High LAtitude Seas. 2004-2008 is #DatasetOfTheWeek

The data were collated by the @NOCnews and are made available from the @bodc.
https://t.co/fNMoCvEW6a

#MEDINportal #marinedatasharing #FAIRdata https://t.co/21uH2fSL4f";;MEDIN_marine;0;0
2023-01-27 10:02:14+00:00;1618912258289192960;"When #research data is shared freely,  via @physorg_com 

https://t.co/X1VdVOz2cN

#openaccess #OpenScience #FAIRData";;xavierlasauca;0;1
2023-01-27 08:46:00+00:00;1618893070430339074;"We support the #FAIRdata principles, and strive to implement them across all our deliverables and activities - in fact, we’ll only endorse standards and best practices that comply!

Read more about our open and FAIR standards and best practices here: https://t.co/gVJDvAJE3B https://t.co/uZsqVRhiGa";;INCForg;2;0
2023-01-27 08:39:30+00:00;1618891434471428096;"""Data in Chemistry""-Survey
We want your experience! To provide the best resources for chemists we would like to get your input. 
https://t.co/DSZsdKFTiS
@GDCh_aktuell @JungChemiker @NFDI_de 

#chemistry #fairdata #rdm #ELN https://t.co/loymFbOcOb";;NFDI4Chem;19;15
2023-01-27 06:41:40+00:00;1618861783527350273;"#NewSpecies!
New stream treefrog from Ecuador named after #Tolkien just jumped in on #FrogFriday!

Hyloscirtus tolkieni
Holotype: @USFQZoologia

Treatment: https://t.co/m6EyT9Nndh
Original paper: https://t.co/iwnLN3C4K9
@ZooKeys_Journal @AmphibiaWebEc @frogs_friends

#FAIRdata https://t.co/TW74BUpwK9";;plazi_species;158;58
2023-01-26 20:36:25+00:00;1618709467172048898;"How are leading pharma researchers accelerating drug design, clinical trials, and AI efforts? For starters, by FAIRifying data within their organizations so they can maximize its value. Hear more about how to implement #fairdata across large teams.
https://t.co/LfyH208i07";;Flywheel_io;1;1
2023-01-26 17:00:53+00:00;1618655223547035648;"Wondering how to transform your #data into #FAIRdata now that the #NIHData #OpenScience Policy is here? SODA #OpenSource software simplifies curation &amp; sharing of PNS data through @sparc_science . @NIH_CommonFund funded dev by @bvhpatel &amp; @fairdataihub https://t.co/7t2QyyJJog https://t.co/00yRlSHFJH";;sparc_science;2;2
2023-01-26 16:33:43+00:00;1618648387603279872;"New in CODATA Data Science Journal: Ngoc-Minh Pham, Heather Moulaison-Sandy, Bradley Wade Bishop, Hannah Gunderman Title: Data Management Plans: Implications for Automated Analyses
https://t.co/PMRgIsYUth
#codata #FAIRdata #OpenScience #datascience #opendata #datasciencej https://t.co/5bzqNyiwPl";;CODATANews;2;6
2023-01-26 16:13:19+00:00;1618643254525956096;"Today @BioData_pt is delivering the new Day2Day Data Management Course at @itqbnova. 28 participants are learning how to better manage their day-to-day research data.
#datamanagement #FAIRdata #OpenScience #opendata #research #ELIXIRPT #lifescience #itqb https://t.co/IaJZJbMUt6";;BioData_pt;8;3
2023-01-26 15:56:08+00:00;1618638928290156547;"Call for Sessions, Presentations and Posters: SciDataCon 2023, part of IDW 2023
https://t.co/RrdkNSPIrK
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/p3ysUiljPp";;CODATANews;10;10
2023-01-26 15:31:31+00:00;1618632734708232192;First of our #PARCWebinars on #FAIRdata featuring @GOFAIRofficial's Erik Schultes explaining the concepts of FAIR and raising #FAIRawareness across the research communities related to #PARC (Partnership for Assessment of Risks of Chemicals). Join us every 2nd Thursday 4pm CET! https://t.co/2w5rCFlams;;iseult5;9;1
2023-01-26 15:26:58+00:00;1618631592179826689;@aandr314 @NIH #DataManagement,  #FAIRdata and #OpenScience are essential to advance #biology and develop #inclusive #therapy that emphasizes #equity to treat diseases affecting millions of  #Humans 👨🏿‍🦽👨🏿‍🔬👨🏿‍🔧👩🏿‍🏭👩🏿‍🍳👳🏿‍♀️ around the 🌍;;StrambioLab;0;1
2023-01-26 14:01:38+00:00;1618610116856799234;"🇫🇷 Read the latest interview with Jonathan Llamas (Co-Founder and President of Vetri) on @FINYEAR to understand why reaching 🚀400,000 users🚀 of our Vetri app is just the beginning!
#Tokenisation #crypto #blockchain #Metaverse4business #fairdata #valueyourdata";;vetri_global;4;2
2023-01-26 13:33:34+00:00;1618603053397200897;"With Peter Kalverla we are taking an in-depth look at the example of @eWaterCycle, a fully #OpenSource system designed to advance the state of Open and FAIR Hydrological modelling.
#FAIRdata #FAIRprinciples
Join us now: https://t.co/P6abj5T8VH https://t.co/HXK5mu8rrn";;BiodiversityDT;4;0
2023-01-26 13:10:38+00:00;1618597282835992576;"Let's get to know the #FAIRdata experts from @eScienceCenter who are taking part in today's #BioDT webinar, highlighting why FAIR principles are crucial for successful #digitaltwins. A quick introduction by Yifat Dzigan.
https://t.co/P6abj5T8VH https://t.co/4XxYloHIGo";;BiodiversityDT;3;0
2023-01-26 13:06:24+00:00;1618596217491181568;"@TrustITServices @GiuffridaRita @COMMpla We need to find gaps in understanding FAIR implementation and how it connects to #BioDT, although #FAIRdata principles and the technological elements supporting #DigitalTwins are not new.
@gnu111 @museumnaturalis, BioDT WP5 leader
➡️https://t.co/P6abj5T8VH https://t.co/4rTtGgYu9R";;BiodiversityDT;4;1
2023-01-26 13:04:16+00:00;1618595679605256193;"...and we are on!
Join the first session of the #BioDT webinar series Towards FAIR Digital Twins and learn more about how to apply #FAIRdata principles to #digitaltwinning!
➡️https://t.co/P6abj5T8VH https://t.co/xdmcQcT3fB";;BiodiversityDT;7;2
2023-01-26 12:58:18+00:00;1618594177465581568;As highlighted in a recent Science Magazine article, there is an urgent need to help scientific researchers share their data more effectively. #FAIRData https://t.co/aHQqrOr2Js;;FanLi_RnD;4;1
2023-01-26 12:54:40+00:00;1618593263929417728;"New in CODATA Data Science Journal: Lindsay Barbieri, Jane Wyngaard, Sarah Swanz, Andrea K. Thomer Title: Making Drone Data FAIR Through a Community-Developed Information Framework
https://t.co/i8M4cKCLAL
#codata #FAIRdata #OpenScience #datascience #opendata #datasciencej https://t.co/82ylXnR4dg";;CODATANews;2;5
2023-01-26 12:25:38+00:00;1618585954180280320;"♨️Less than two weeks to DiSSCo Futures and we close the registration period. Looking forward to seeing you all soon in Brussels! 
👉 https://t.co/Fzf4AG5NO7
@HorizonEU #biodiversity #FAIRdata #openscience #datascience #naturalhistory https://t.co/BIt5akcHc8";;DiSSCoEU;15;6
2023-01-26 08:24:27+00:00;1618525262332952576;"Reminder: Stammtisch-Season 2023 starts tomorrow with ""Dalia: Knowledge Graph for FAIR Data Usage and Provision"", led by @HerresLab 

Details/Registration (req): 
https://t.co/xlgVQ1tWcY
@GDCh_aktuell @JungChemiker @NFDI_de 
#data #research #infrastructure #fairdata https://t.co/smzfJBeIan";;NFDI4Chem;13;7
2023-01-26 07:50:57+00:00;1618516830737567745;"[New paper] #publication #FAIRdata #sensometry #Semantics 
First steps towards FAIRization of product-focused sensory data https://t.co/RfpWd718Uv";;INRAE_BIA;0;0
